Time,Latitude,Longitude,TOS
2015-01-16,63.334877014160156,20.10354232788086,0.8647363
2015-02-16,63.334877014160156,20.10354232788086,-0.07748579
2015-03-16,63.334877014160156,20.10354232788086,0.19529088
2015-04-16,63.334877014160156,20.10354232788086,1.8724775
2015-05-16,63.334877014160156,20.10354232788086,3.9312222
2015-06-16,63.334877014160156,20.10354232788086,6.613674
2015-07-16,63.334877014160156,20.10354232788086,9.718195
2015-08-16,63.334877014160156,20.10354232788086,14.399466
2015-09-16,63.334877014160156,20.10354232788086,13.8751745
2015-10-16,63.334877014160156,20.10354232788086,10.091313
2015-11-16,63.334877014160156,20.10354232788086,6.5154133
2015-12-16,63.334877014160156,20.10354232788086,4.4377117
2016-01-16,63.334877014160156,20.10354232788086,1.0246849
2016-02-16,63.334877014160156,20.10354232788086,-0.16487359
2016-03-16,63.334877014160156,20.10354232788086,0.38927576
2016-04-16,63.334877014160156,20.10354232788086,1.9322324
2016-05-16,63.334877014160156,20.10354232788086,4.309095
2016-06-16,63.334877014160156,20.10354232788086,6.6113877
2016-07-16,63.334877014160156,20.10354232788086,11.400032
2016-08-16,63.334877014160156,20.10354232788086,14.832695
2016-09-16,63.334877014160156,20.10354232788086,11.4598055
2016-10-16,63.334877014160156,20.10354232788086,9.819048
2016-11-16,63.334877014160156,20.10354232788086,5.884334
2016-12-16,63.334877014160156,20.10354232788086,2.9876537
2017-01-16,63.334877014160156,20.10354232788086,0.6358505
2017-02-16,63.334877014160156,20.10354232788086,-0.02732814
2017-03-16,63.334877014160156,20.10354232788086,0.24182309
2017-04-16,63.334877014160156,20.10354232788086,1.181154
2017-05-16,63.334877014160156,20.10354232788086,3.7108507
2017-06-16,63.334877014160156,20.10354232788086,6.463895
2017-07-16,63.334877014160156,20.10354232788086,11.487152
2017-08-16,63.334877014160156,20.10354232788086,14.197186
2017-09-16,63.334877014160156,20.10354232788086,14.859026
2017-10-16,63.334877014160156,20.10354232788086,12.145046
2017-11-16,63.334877014160156,20.10354232788086,6.6867347
2017-12-16,63.334877014160156,20.10354232788086,3.5655944
2018-01-16,63.334877014160156,20.10354232788086,1.1742277
2018-02-16,63.334877014160156,20.10354232788086,0.018185042
2018-03-16,63.334877014160156,20.10354232788086,0.11840843
2018-04-16,63.334877014160156,20.10354232788086,1.1954457
2018-05-16,63.334877014160156,20.10354232788086,3.6069381
2018-06-16,63.334877014160156,20.10354232788086,5.57594
2018-07-16,63.334877014160156,20.10354232788086,11.408112
2018-08-16,63.334877014160156,20.10354232788086,14.418933
2018-09-16,63.334877014160156,20.10354232788086,10.870516
2018-10-16,63.334877014160156,20.10354232788086,10.683502
2018-11-16,63.334877014160156,20.10354232788086,9.137006
2018-12-16,63.334877014160156,20.10354232788086,6.013182
2019-01-16,63.334877014160156,20.10354232788086,2.8987582
2019-02-16,63.334877014160156,20.10354232788086,1.9041972
2019-03-16,63.334877014160156,20.10354232788086,0.16923988
2019-04-16,63.334877014160156,20.10354232788086,2.0572867
2019-05-16,63.334877014160156,20.10354232788086,4.0087633
2019-06-16,63.334877014160156,20.10354232788086,7.0108795
2019-07-16,63.334877014160156,20.10354232788086,12.724405
2019-08-16,63.334877014160156,20.10354232788086,16.416243
2019-09-16,63.334877014160156,20.10354232788086,13.444143
2019-10-16,63.334877014160156,20.10354232788086,10.34294
2019-11-16,63.334877014160156,20.10354232788086,5.998885
2019-12-16,63.334877014160156,20.10354232788086,1.6005514
2020-01-16,63.334877014160156,20.10354232788086,0.04312144
2020-02-16,63.334877014160156,20.10354232788086,-0.21977666
2020-03-16,63.334877014160156,20.10354232788086,0.016987128
2020-04-16,63.334877014160156,20.10354232788086,0.43082696
2020-05-16,63.334877014160156,20.10354232788086,2.7464228
2020-06-16,63.334877014160156,20.10354232788086,6.749707
2020-07-16,63.334877014160156,20.10354232788086,10.092697
2020-08-16,63.334877014160156,20.10354232788086,12.669638
2020-09-16,63.334877014160156,20.10354232788086,11.987131
2020-10-16,63.334877014160156,20.10354232788086,11.320026
2020-11-16,63.334877014160156,20.10354232788086,8.156007
2020-12-16,63.334877014160156,20.10354232788086,5.148513
2021-01-16,63.334877014160156,20.10354232788086,2.9756982
2021-02-16,63.334877014160156,20.10354232788086,1.8633922
2021-03-16,63.334877014160156,20.10354232788086,1.5878999
2021-04-16,63.334877014160156,20.10354232788086,2.4042387
2021-05-16,63.334877014160156,20.10354232788086,4.617242
2021-06-16,63.334877014160156,20.10354232788086,8.416959
2021-07-16,63.334877014160156,20.10354232788086,14.4103985
2021-08-16,63.334877014160156,20.10354232788086,13.116351
2021-09-16,63.334877014160156,20.10354232788086,12.487283
2021-10-16,63.334877014160156,20.10354232788086,10.705829
2021-11-16,63.334877014160156,20.10354232788086,7.9473634
2021-12-16,63.334877014160156,20.10354232788086,4.2902493
2022-01-16,63.334877014160156,20.10354232788086,1.2049179
2022-02-16,63.334877014160156,20.10354232788086,-0.26063183
2022-03-16,63.334877014160156,20.10354232788086,0.09811706
2022-04-16,63.334877014160156,20.10354232788086,2.2096047
2022-05-16,63.334877014160156,20.10354232788086,4.2842097
2022-06-16,63.334877014160156,20.10354232788086,10.058966
2022-07-16,63.334877014160156,20.10354232788086,16.217918
2022-08-16,63.334877014160156,20.10354232788086,14.671432
2022-09-16,63.334877014160156,20.10354232788086,14.126784
2022-10-16,63.334877014160156,20.10354232788086,11.211985
2022-11-16,63.334877014160156,20.10354232788086,6.6441054
2022-12-16,63.334877014160156,20.10354232788086,3.5147498
2023-01-16,63.334877014160156,20.10354232788086,0.687675
2023-02-16,63.334877014160156,20.10354232788086,0.2791836
2023-03-16,63.334877014160156,20.10354232788086,0.047123328
2023-04-16,63.334877014160156,20.10354232788086,1.7337054
2023-05-16,63.334877014160156,20.10354232788086,3.6042802
2023-06-16,63.334877014160156,20.10354232788086,6.285308
2023-07-16,63.334877014160156,20.10354232788086,10.894002
2023-08-16,63.334877014160156,20.10354232788086,10.173737
2023-09-16,63.334877014160156,20.10354232788086,11.147237
2023-10-16,63.334877014160156,20.10354232788086,9.872359
2023-11-16,63.334877014160156,20.10354232788086,5.934838
2023-12-16,63.334877014160156,20.10354232788086,3.8111193
2024-01-16,63.334877014160156,20.10354232788086,2.5485828
2024-02-16,63.334877014160156,20.10354232788086,0.35844654
2024-03-16,63.334877014160156,20.10354232788086,1.0976235
2024-04-16,63.334877014160156,20.10354232788086,2.211209
2024-05-16,63.334877014160156,20.10354232788086,4.489699
2024-06-16,63.334877014160156,20.10354232788086,7.613848
2024-07-16,63.334877014160156,20.10354232788086,13.126918
2024-08-16,63.334877014160156,20.10354232788086,14.73675
2024-09-16,63.334877014160156,20.10354232788086,12.881282
2024-10-16,63.334877014160156,20.10354232788086,9.527169
2024-11-16,63.334877014160156,20.10354232788086,6.0994434
